event_id,timestamp,vehicle_model,vin,station,joint,tool_id,target_torque_nm,tolerance_nm,actual_torque_nm,angle_required,actual_angle_deg,sop_id,sop_chunks_used,result,violations,tool_error
EVT-000608,2026-03-04T15:40:43.000Z,Sedan-X,VIN9639044885,INTERIOR_ST-08,SUSPENSION_ARM_BOLT_F,DC_GUN,100,5,100.8,,,SOP-GEN-0016,[],OK,[],
EVT-000609,2026-03-04T15:41:54.000Z,Sedan-X,VIN3426282426,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,118.5,,,SOP-GEN-0026,[],OK,[],
EVT-000610,2026-03-04T15:42:36.000Z,EV-Q,VIN1386903346,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,86.5,30.0,30.8,SOP-GEN-0006,[],OK,[],
EVT-000611,2026-03-04T15:44:02.000Z,Sedan-X,VIN7649263948,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,40.5,,,SOP-GEN-0014,[],OK,[],
EVT-000612,2026-03-04T15:44:47.000Z,Hatch-A,VIN4272906474,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,40.7,,,SOP-GEN-0014,[],OK,[],
EVT-000613,2026-03-04T15:45:43.000Z,Truck-T,VIN2057617830,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,64.0,,,SOP-GEN-0023,[],OK,[],
EVT-000614,2026-03-04T15:46:18.000Z,Truck-T,VIN1384806111,POWERTRAIN_ST-05,SEAT_FRAME_REAR_L,PNEUMATIC_TQ,45,5,45.8,,,SOP-GEN-0073,[],OK,[],
EVT-000615,2026-03-04T15:47:04.000Z,Sedan-X,VIN8600723288,INTERIOR_ST-08,SUSPENSION_ARM_BOLT_F,DC_GUN,100,5,99.5,,,SOP-GEN-0016,[],OK,[],
EVT-000616,2026-03-04T15:47:55.000Z,EV-Q,VIN4514021643,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,45.7,,,SOP-GEN-0066,[],OK,[],
EVT-000617,2026-03-04T15:48:32.000Z,Sedan-X,VIN2235598059,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,85.1,30.0,27.1,SOP-GEN-0006,[],OK,[],
EVT-000618,2026-03-04T15:49:46.000Z,Truck-T,VIN1909997553,FINAL_ASSY_ST-22,BRAKE_CALIPER_BOLT,MANUAL_WRENCH,60,5,59.8,,,SOP-GEN-0031,[],OK,[],
EVT-000619,2026-03-04T15:50:41.000Z,Hatch-A,VIN3870157362,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,65.1,,,SOP-GEN-0023,[],OK,[],
EVT-000620,2026-03-04T15:51:19.000Z,Truck-T,VIN2165144965,POWERTRAIN_ST-05,TRANSMISSION_MOUNT_BOLT,PNEUMATIC_TQ,45,5,45.4,15.0,16.1,SOP-GEN-0020,[],OK,[],
EVT-000621,2026-03-04T15:52:28.000Z,SUV-Z,VIN4712064103,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,118.8,,,SOP-GEN-0071,[],OK,[],
EVT-000622,2026-03-04T15:53:02.000Z,EV-Q,VIN4048090198,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,40.5,,,SOP-GEN-0014,[],OK,[],
EVT-000623,2026-03-04T15:54:02.000Z,Sedan-X,VIN1170735270,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,120.9,,,SOP-GEN-0071,[],OK,[],
EVT-000624,2026-03-04T15:54:52.000Z,Hatch-A,VIN5373875401,POWERTRAIN_ST-05,SUSPENSION_ARM_BOLT_R,DC_GUN,100,5,101.1,,,SOP-GEN-0034,[],OK,[],
EVT-000625,2026-03-04T15:55:59.000Z,Truck-T,VIN9856264217,INTERIOR_ST-08,SUSPENSION_ARM_BOLT_F,DC_GUN,100,5,99.5,,,SOP-GEN-0016,[],OK,[],
EVT-000626,2026-03-04T15:56:54.000Z,SUV-Z,VIN1968870326,POWERTRAIN_ST-05,WHEEL_LUG_NUT_FL,MANUAL_WRENCH,120,10,119.0,,,SOP-GEN-0022,[],OK,[],
EVT-000627,2026-03-04T15:57:41.000Z,Truck-T,VIN3948595172,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,85.8,30.0,30.8,SOP-GEN-0006,[],OK,[],
EVT-000628,2026-03-04T15:59:04.000Z,EV-Q,VIN3328876246,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,84.2,30.0,30.6,SOP-GEN-0006,[],OK,[],
EVT-000629,2026-03-04T16:00:11.000Z,Truck-T,VIN4906542112,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,85.6,15.0,14.0,SOP-GEN-0010,[],OK,[],
EVT-000630,2026-03-04T16:01:32.000Z,Sedan-X,VIN6085822029,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,84.5,30.0,31.7,SOP-GEN-0003,[],OK,[],
EVT-000631,2026-03-04T16:02:31.000Z,EV-Q,VIN8466111803,POWERTRAIN_ST-05,SUSPENSION_ARM_BOLT_R,DC_GUN,100,5,100.8,,,SOP-GEN-0034,[],OK,[],
EVT-000632,2026-03-04T16:03:16.000Z,Sedan-X,VIN1997216402,FINAL_ASSY_ST-22,WHEEL_LUG_NUT_RR,DC_GUN,120,10,118.6,,,SOP-GEN-0070,[],OK,[],
EVT-000633,2026-03-04T16:03:52.000Z,Truck-T,VIN8084842984,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,119.1,,,SOP-GEN-0071,[],OK,[],
EVT-000634,2026-03-04T16:04:34.000Z,Hatch-A,VIN1830044665,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,63.9,,,SOP-GEN-0023,[],OK,[],
EVT-000635,2026-03-04T16:05:13.000Z,Hatch-A,VIN4254625665,POWERTRAIN_ST-05,WHEEL_LUG_NUT_FL,MANUAL_WRENCH,120,10,124.4,,,SOP-GEN-0022,[],OK,[],
EVT-000636,2026-03-04T16:05:45.000Z,EV-Q,VIN8249315123,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,43.9,,,SOP-GEN-0066,[],OK,[],
EVT-000637,2026-03-04T16:06:26.000Z,EV-Q,VIN8388206667,POWERTRAIN_ST-05,SEAT_FRAME_REAR_L,PNEUMATIC_TQ,45,5,44.8,,,SOP-GEN-0073,[],OK,[],
EVT-000638,2026-03-04T16:06:59.000Z,Sedan-X,VIN7605097681,FINAL_ASSY_ST-22,WHEEL_LUG_NUT_RR,DC_GUN,120,10,120.3,,,SOP-GEN-0070,[],OK,[],
EVT-000639,2026-03-04T16:07:37.000Z,SUV-Z,VIN2981470996,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,120.8,,,SOP-GEN-0026,[],OK,[],
EVT-000640,2026-03-04T16:08:24.000Z,Hatch-A,VIN8069952132,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,122.0,,,SOP-GEN-0026,[],OK,[],
EVT-000641,2026-03-04T16:08:54.000Z,Hatch-A,VIN6983175999,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,85.4,30.0,26.5,SOP-GEN-0003,[],OK,[],
EVT-000642,2026-03-04T16:10:18.000Z,Hatch-A,VIN9085484017,POWERTRAIN_ST-05,WHEEL_LUG_NUT_FL,MANUAL_WRENCH,120,10,121.2,,,SOP-GEN-0022,[],OK,[],
EVT-000643,2026-03-04T16:10:53.000Z,Hatch-A,VIN1530618370,POWERTRAIN_ST-05,SUSPENSION_ARM_BOLT_R,DC_GUN,100,5,101.2,,,SOP-GEN-0034,[],OK,[],
EVT-000644,2026-03-04T16:11:45.000Z,Truck-T,VIN5981731142,INTERIOR_ST-08,SUSPENSION_ARM_BOLT_F,DC_GUN,100,5,101.3,,,SOP-GEN-0016,[],OK,[],
EVT-000645,2026-03-04T16:12:49.000Z,SUV-Z,VIN1644630523,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,121.6,,,SOP-GEN-0026,[],OK,[],
EVT-000646,2026-03-04T16:13:23.000Z,EV-Q,VIN1776083520,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,118.5,,,SOP-GEN-0026,[],OK,[],
EVT-000647,2026-03-04T16:13:58.000Z,SUV-Z,VIN5347399246,POWERTRAIN_ST-05,WHEEL_LUG_NUT_FL,MANUAL_WRENCH,120,10,120.8,,,SOP-GEN-0022,[],OK,[],
EVT-000648,2026-03-04T16:14:53.000Z,EV-Q,VIN7243759249,POWERTRAIN_ST-05,WHEEL_LUG_NUT_FL,MANUAL_WRENCH,120,10,118.2,,,SOP-GEN-0022,[],OK,[],
EVT-000649,2026-03-04T16:15:34.000Z,Truck-T,VIN1891796718,POWERTRAIN_ST-05,WHEEL_LUG_NUT_FL,MANUAL_WRENCH,120,10,118.5,,,SOP-GEN-0022,[],OK,[],
EVT-000650,2026-03-04T16:16:08.000Z,Truck-T,VIN6576763981,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,119.7,,,SOP-GEN-0026,[],OK,[],
EVT-000651,2026-03-04T16:16:36.000Z,Hatch-A,VIN3414532686,FINAL_ASSY_ST-22,WHEEL_LUG_NUT_RR,DC_GUN,120,10,119.6,,,SOP-GEN-0070,[],OK,[],
EVT-000652,2026-03-04T16:17:26.000Z,EV-Q,VIN4523010269,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,121.4,,,SOP-GEN-0026,[],OK,[],
EVT-000653,2026-03-04T16:18:06.000Z,Sedan-X,VIN6473585962,FINAL_ASSY_ST-22,BRAKE_CALIPER_BOLT,MANUAL_WRENCH,60,5,60.5,,,SOP-GEN-0031,[],OK,[],
EVT-000654,2026-03-04T16:19:05.000Z,Truck-T,VIN5239945630,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,84.5,15.0,13.1,SOP-GEN-0010,[],OK,[],
EVT-000655,2026-03-04T16:20:34.000Z,Truck-T,VIN7711463369,POWERTRAIN_ST-05,SEAT_FRAME_REAR_L,PNEUMATIC_TQ,45,5,44.3,,,SOP-GEN-0073,[],OK,[],
EVT-000656,2026-03-04T16:21:24.000Z,Hatch-A,VIN1006789986,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,84.4,30.0,30.1,SOP-GEN-0003,[],OK,[],
EVT-000657,2026-03-04T16:22:29.000Z,Hatch-A,VIN9585583837,FINAL_ASSY_ST-22,WHEEL_LUG_NUT_RR,DC_GUN,120,10,121.6,,,SOP-GEN-0070,[],OK,[],
EVT-000658,2026-03-04T16:23:08.000Z,Hatch-A,VIN8258568023,POWERTRAIN_ST-05,SUSPENSION_ARM_BOLT_R,DC_GUN,100,5,98.9,,,SOP-GEN-0034,[],OK,[],
EVT-000659,2026-03-04T16:23:53.000Z,Truck-T,VIN1026333597,FINAL_ASSY_ST-22,BRAKE_CALIPER_BOLT,MANUAL_WRENCH,60,5,61.5,,,SOP-GEN-0031,[],OK,[],
EVT-000660,2026-03-04T16:24:54.000Z,Hatch-A,VIN6128257880,POWERTRAIN_ST-05,SUSPENSION_ARM_BOLT_R,DC_GUN,100,5,99.0,,,SOP-GEN-0034,[],OK,[],
EVT-000661,2026-03-04T16:26:05.000Z,Sedan-X,VIN3773055184,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,65.8,,,SOP-GEN-0023,[],OK,[],
EVT-000662,2026-03-04T16:26:49.000Z,EV-Q,VIN7532959755,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,46.0,,,SOP-GEN-0066,[],OK,[],
EVT-000663,2026-03-04T16:27:19.000Z,SUV-Z,VIN5936227006,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,84.2,15.0,13.4,SOP-GEN-0010,[],OK,[],
EVT-000664,2026-03-04T16:28:20.000Z,Hatch-A,VIN2673174406,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,41.9,,,SOP-GEN-0014,[],OK,[],
EVT-000665,2026-03-04T16:29:17.000Z,EV-Q,VIN5667760951,FINAL_ASSY_ST-22,BRAKE_CALIPER_BOLT,MANUAL_WRENCH,60,5,59.8,,,SOP-GEN-0031,[],OK,[],
EVT-000666,2026-03-04T16:30:05.000Z,SUV-Z,VIN2298447203,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,44.2,,,SOP-GEN-0066,[],OK,[],
EVT-000667,2026-03-04T16:30:39.000Z,Sedan-X,VIN8726754729,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,120.8,,,SOP-GEN-0026,[],OK,[],
EVT-000668,2026-03-04T16:31:24.000Z,SUV-Z,VIN8625857078,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,82.8,15.0,12.0,SOP-GEN-0010,[],OK,[],
EVT-000669,2026-03-05T06:01:22.000Z,Truck-T,VIN1497511785,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,85.2,30.0,31.4,SOP-GEN-0006,[],OK,[],
EVT-000670,2026-03-05T06:02:32.000Z,Sedan-X,VIN8497100471,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,120.5,,,SOP-GEN-0071,[],OK,[],
EVT-000671,2026-03-05T06:03:06.000Z,SUV-Z,VIN8614062614,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,84.7,15.0,15.9,SOP-GEN-0010,[],OK,[],
EVT-000672,2026-03-05T06:04:41.000Z,SUV-Z,VIN7654474836,POWERTRAIN_ST-05,TRANSMISSION_MOUNT_BOLT,PNEUMATIC_TQ,45,5,51.6,15.0,16.0,SOP-GEN-0020,[],OverTorque,"[""over_torque""]",
EVT-000673,2026-03-05T06:05:42.000Z,SUV-Z,VIN7616728266,FINAL_ASSY_ST-22,BRAKE_CALIPER_BOLT,MANUAL_WRENCH,60,5,59.5,,,SOP-GEN-0031,[],OK,[],
EVT-000674,2026-03-05T06:06:17.000Z,Sedan-X,VIN5749919939,POWERTRAIN_ST-05,WHEEL_LUG_NUT_FL,MANUAL_WRENCH,120,10,119.4,,,SOP-GEN-0022,[],OK,[],
EVT-000675,2026-03-05T06:06:45.000Z,EV-Q,VIN7942021507,POWERTRAIN_ST-05,SEAT_FRAME_REAR_L,PNEUMATIC_TQ,45,5,43.8,,,SOP-GEN-0073,[],OK,[],
EVT-000676,2026-03-05T06:07:24.000Z,EV-Q,VIN3438636480,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,86.0,15.0,14.1,SOP-GEN-0010,[],OK,[],
EVT-000677,2026-03-05T06:08:33.000Z,EV-Q,VIN3020979143,FINAL_ASSY_ST-22,WHEEL_LUG_NUT_RR,DC_GUN,120,10,117.8,,,SOP-GEN-0070,[],OK,[],
EVT-000678,2026-03-05T06:09:09.000Z,SUV-Z,VIN9084863137,POWERTRAIN_ST-05,TRANSMISSION_MOUNT_BOLT,PNEUMATIC_TQ,45,5,45.9,15.0,14.2,SOP-GEN-0020,[],OK,[],
EVT-000679,2026-03-05T06:10:33.000Z,Hatch-A,VIN3468224333,POWERTRAIN_ST-05,WHEEL_LUG_NUT_FL,MANUAL_WRENCH,120,10,120.9,,,SOP-GEN-0022,[],OK,[],
EVT-000680,2026-03-05T06:11:17.000Z,Sedan-X,VIN3789372578,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,40.2,,,SOP-GEN-0014,[],OK,[],
EVT-000681,2026-03-05T06:12:26.000Z,Truck-T,VIN7366750668,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,44.2,,,SOP-GEN-0066,[],OK,[],
EVT-000682,2026-03-05T06:12:58.000Z,EV-Q,VIN3981279224,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,85.6,15.0,12.8,SOP-GEN-0010,[],OK,[],
EVT-000683,2026-03-05T06:14:01.000Z,Truck-T,VIN7283143895,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,64.1,,,SOP-GEN-0023,[],OK,[],
EVT-000684,2026-03-05T06:14:46.000Z,Sedan-X,VIN8816263800,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,46.1,,,SOP-GEN-0066,[],OK,[],
EVT-000685,2026-03-05T06:15:31.000Z,Hatch-A,VIN5935846979,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,124.5,,,SOP-GEN-0026,[],OK,[],
EVT-000686,2026-03-05T06:16:22.000Z,SUV-Z,VIN8213650687,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,39.2,,,SOP-GEN-0014,[],OK,[],
EVT-000687,2026-03-05T06:17:21.000Z,Truck-T,VIN2263513519,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,118.6,,,SOP-GEN-0071,[],OK,[],
EVT-000688,2026-03-05T06:17:58.000Z,SUV-Z,VIN4718065741,POWERTRAIN_ST-05,WHEEL_LUG_NUT_FL,MANUAL_WRENCH,120,10,118.9,,,SOP-GEN-0022,[],OK,[],
EVT-000689,2026-03-05T06:18:43.000Z,EV-Q,VIN7038864267,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,38.2,,,SOP-GEN-0014,[],OK,[],
EVT-000690,2026-03-05T06:19:37.000Z,SUV-Z,VIN8902579565,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,84.4,30.0,30.2,SOP-GEN-0003,[],OK,[],
EVT-000691,2026-03-05T06:20:45.000Z,Hatch-A,VIN1363626724,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,75.9,30.0,30.4,SOP-GEN-0006,[],UnderTorque,"[""under_torque""]",
EVT-000692,2026-03-05T06:22:29.000Z,Truck-T,VIN6067191149,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,46.2,,,SOP-GEN-0066,[],OK,[],
EVT-000693,2026-03-05T06:23:16.000Z,Hatch-A,VIN9621846170,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,39.0,,,SOP-GEN-0014,[],OK,[],
EVT-000694,2026-03-05T06:24:13.000Z,Sedan-X,VIN7735151139,POWERTRAIN_ST-05,TRANSMISSION_MOUNT_BOLT,PNEUMATIC_TQ,45,5,43.9,15.0,16.0,SOP-GEN-0020,[],OK,[],
EVT-000695,2026-03-05T06:25:19.000Z,Truck-T,VIN8640187694,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,65.4,,,SOP-GEN-0023,[],OK,[],
EVT-000696,2026-03-05T06:26:00.000Z,Sedan-X,VIN7784452486,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,119.8,,,SOP-GEN-0071,[],OK,[],
EVT-000697,2026-03-05T06:26:45.000Z,EV-Q,VIN6718809037,POWERTRAIN_ST-05,SUSPENSION_ARM_BOLT_R,DC_GUN,100,5,99.9,,,SOP-GEN-0034,[],OK,[],
EVT-000698,2026-03-05T06:27:40.000Z,Truck-T,VIN8513724361,FINAL_ASSY_ST-22,BRAKE_CALIPER_BOLT,MANUAL_WRENCH,60,5,60.0,,,SOP-GEN-0031,[],OK,[],
EVT-000699,2026-03-05T06:28:41.000Z,SUV-Z,VIN3681421120,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,118.2,,,SOP-GEN-0026,[],OK,[],
EVT-000700,2026-03-05T06:29:30.000Z,Sedan-X,VIN6488318795,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,118.1,,,SOP-GEN-0071,[],OK,[],
EVT-000701,2026-03-05T06:30:07.000Z,Hatch-A,VIN4173840107,POWERTRAIN_ST-05,TRANSMISSION_MOUNT_BOLT,PNEUMATIC_TQ,45,5,45.1,15.0,14.8,SOP-GEN-0020,[],OK,[],
EVT-000702,2026-03-05T06:31:26.000Z,Truck-T,VIN4702323796,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,84.9,30.0,32.3,SOP-GEN-0003,[],OK,[],
EVT-000703,2026-03-05T06:32:39.000Z,EV-Q,VIN8603671758,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,83.5,30.0,28.4,SOP-GEN-0006,[],OK,[],
EVT-000704,2026-03-05T06:33:58.000Z,SUV-Z,VIN1498192006,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,85.4,30.0,32.4,SOP-GEN-0003,[],OK,[],
EVT-000705,2026-03-05T06:35:12.000Z,Truck-T,VIN6298534979,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,38.9,,,SOP-GEN-0014,[],OK,[],
EVT-000706,2026-03-05T06:36:20.000Z,Truck-T,VIN9032781720,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,65.2,,,SOP-GEN-0023,[],OK,[],
EVT-000707,2026-03-05T06:36:54.000Z,Sedan-X,VIN8920947409,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,44.4,,,SOP-GEN-0066,[],OK,[],
EVT-000708,2026-03-05T06:37:32.000Z,EV-Q,VIN4309260670,POWERTRAIN_ST-05,TRANSMISSION_MOUNT_BOLT,PNEUMATIC_TQ,45,5,45.6,15.0,16.8,SOP-GEN-0020,[],OK,[],
EVT-000709,2026-03-05T06:38:55.000Z,Sedan-X,VIN5346341182,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,85.8,30.0,30.2,SOP-GEN-0003,[],OK,[],
EVT-000710,2026-03-05T06:39:54.000Z,SUV-Z,VIN2081885552,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,45.0,,,SOP-GEN-0066,[],OK,[],
EVT-000711,2026-03-05T06:40:15.000Z,Hatch-A,VIN3740545127,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,122.5,,,SOP-GEN-0071,[],OK,[],
EVT-000712,2026-03-05T06:40:45.000Z,Hatch-A,VIN4848297723,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,85.5,30.0,30.2,SOP-GEN-0006,[],OK,[],
EVT-000713,2026-03-05T06:42:24.000Z,EV-Q,VIN6683977453,POWERTRAIN_ST-05,TRANSMISSION_MOUNT_BOLT,PNEUMATIC_TQ,45,5,43.6,15.0,14.7,SOP-GEN-0020,[],OK,[],
EVT-000714,2026-03-05T06:43:16.000Z,Sedan-X,VIN8785920419,POWERTRAIN_ST-05,TRANSMISSION_MOUNT_BOLT,PNEUMATIC_TQ,45,5,44.7,15.0,14.0,SOP-GEN-0020,[],OK,[],
EVT-000715,2026-03-05T06:44:21.000Z,Hatch-A,VIN7916193949,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,121.2,,,SOP-GEN-0071,[],OK,[],
EVT-000716,2026-03-05T06:45:06.000Z,Sedan-X,VIN9214594061,FINAL_ASSY_ST-22,WHEEL_LUG_NUT_RR,DC_GUN,120,10,122.1,,,SOP-GEN-0070,[],OK,[],
EVT-000717,2026-03-05T06:45:42.000Z,Truck-T,VIN8419749935,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,122.7,,,SOP-GEN-0026,[],OK,[],
EVT-000718,2026-03-05T06:46:21.000Z,EV-Q,VIN2144335983,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,65.8,,,SOP-GEN-0023,[],OK,[],
EVT-000719,2026-03-05T06:47:18.000Z,Truck-T,VIN9605842084,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,41.2,,,SOP-GEN-0014,[],OK,[],
EVT-000720,2026-03-05T06:48:30.000Z,Sedan-X,VIN3319835182,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,63.2,,,SOP-GEN-0023,[],OK,[],
EVT-000721,2026-03-05T06:49:07.000Z,Truck-T,VIN6836509775,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,65.8,,,SOP-GEN-0023,[],OK,[],
EVT-000722,2026-03-05T06:50:02.000Z,Sedan-X,VIN2460558581,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,43.2,,,SOP-GEN-0014,[],OK,[],
EVT-000723,2026-03-05T06:51:00.000Z,Hatch-A,VIN8253523668,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,86.2,15.0,16.4,SOP-GEN-0010,[],OK,[],
EVT-000724,2026-03-05T06:52:23.000Z,Hatch-A,VIN1153323006,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,45.2,,,SOP-GEN-0066,[],OK,[],
EVT-000725,2026-03-05T06:52:50.000Z,EV-Q,VIN5277072865,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,63.6,,,SOP-GEN-0023,[],OK,[],
EVT-000726,2026-03-05T06:53:26.000Z,Sedan-X,VIN2741642976,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,122.3,,,SOP-GEN-0026,[],OK,[],
EVT-000727,2026-03-05T06:54:11.000Z,Hatch-A,VIN5376842282,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,85.0,30.0,28.9,SOP-GEN-0006,[],OK,[],
EVT-000728,2026-03-05T06:55:41.000Z,Hatch-A,VIN3717260269,FINAL_ASSY_ST-22,ENGINE_MOUNT_FRONT_LEFT,ELECTRIC_ANGLE_GUN,85,5,84.8,30.0,,SOP-GEN-0036,[],AngleMissing,"[""angle_incomplete""]",
EVT-000729,2026-03-05T06:56:53.000Z,Truck-T,VIN4511008639,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,44.5,,,SOP-GEN-0066,[],OK,[],
EVT-000730,2026-03-05T06:57:31.000Z,SUV-Z,VIN8208663809,FINAL_ASSY_ST-22,ENGINE_MOUNT_FRONT_LEFT,ELECTRIC_ANGLE_GUN,85,5,85.6,30.0,,SOP-GEN-0036,[],AngleMissing,"[""angle_incomplete""]",
